Function Name, Cumulative Stack Size, Branch Type
"VCAPI_V13kInit(ICAPIVtbl*, VoiceEncoderCapiType*, void*)",1568,Recursive
"VCAPI_AmrNBInit(ICAPIVtbl*, VoiceEncoderCapiType*, void*)",1568,Recursive
"VCAPI_AmrWBInit(ICAPIVtbl*, VoiceEncoderCapiType*, void*)",1568,Recursive
"venc_set_param_cmd(void*, elite_msg_any_t*)",1568,Recursive
"vdec_pp_set_param_cmd(void*, elite_msg_any_t*)",1568,Recursive
"capi_v2_swmad_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1568,Recursive
"appi_channelmixer_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1568,Recursive
"topo_db_add_single_topology(topo_db_t*, elite_topo_db_client_type, audproc_topology_definition_t const*) (.constprop.0)",1568,Recursive
"MtMx_ApplyGainAndAccumulateInputToOutput(This_t*, unsigned long, unsigned long)",1568,Recursive
"capi_v2_media_format_converter_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1568,Recursive
"vprx_end(vprx_t*)",1568,Recursive
"FourGVDecode::FourGVDecode(int&)",1568,Recursive
"FourGVEncode::FourGVEncode(int&)",1568,Recursive
"CSbcEncoderLib::CSbcEncoderLib(int&)",1568,Recursive
"CADPCMDecoderLib::CADPCMDecoderLib(int&)",1568,Recursive
"CADPCMEncoderLib::CADPCMEncoderLib(int&)",1568,Recursive
"CMatPacketizerLib::Init(CAPI_Buf_t*)",1568,Recursive
"CDtshdPacketizerLib::CDtshdPacketizerLib(int&)",1568,Recursive
"CCapiEposStylusEncoderLib::CreateLeftOverBuffers()",1568,Recursive
"_rtld_init_builtin",1568,Recursive
"_rtld_init_dag1",1568,Recursive
"afe_port_sw_duty_cycle_set_param_handler",1568,Recursive
"afe_swmad_init_data",1568,Recursive
"appi_ds1ap_allocate_intermediate_buffer_memory",1568,Recursive
"appi_mbdrc_init_allocate_lib_memory",1568,Recursive
"aprv2_drv_init",1568,Recursive
"audio_dec_svc_get_amdb_presence",1568,Recursive
"audio_enc_svc_get_amdb_presence",1568,Recursive
"avtimer_server_create_timer",1568,Recursive
"cvd_cal_eval_indexing_mem_size",1568,Recursive
"cvp_find_mid_pid_pair_from_cal_entry",1568,Recursive
"cvp_find_vol_level_from_matched_cal_entries",1568,Recursive
"ds1_mpi_copy",1568,Recursive
"ds1_mpi_lset",1568,Recursive
"ecvt",1568,Recursive
"etsi_eaacplus_enc_capi_v2_init",1568,Recursive
"fputs",1568,Recursive
"hyhaThR4V46TSCH8nwCXF2o",1568,Closed
"ipc_router_inject_header_v1",1568,Recursive
"ipc_router_packet_copy_payload",1568,Recursive
"mod_table_register_const_handle",1568,Recursive
"process_rx_dsm_item",1568,Recursive
"rcinit_initfn_spawn_task",1568,Recursive
"region_create",1568,Recursive
"rpm_resource_preallocate",1568,Recursive
"smdi_close_channels",1568,Recursive
"spm_initialize",1568,Recursive
"wls_init",1568,Recursive
"workloop_handle_inactivity_event",1568,Recursive
"xport_uart_sio_send_power_ctrl",1568,Recursive
"8w7nhOH2PS_xrHPPcXtVC",1560,Recursive
"ASM_ParseOpenWriteCompr",1560,Recursive
"AudioStreamMgr_DeregisterQs",1560,Recursive
"Ck3TX6D9X42SACHV4r24CSPq8mDVOc3UXVZ2bCoH90Tm6COmVKTDCXA4q2PrS4CV",1560,Recursive
"DMLOpen",1560,Recursive
"HAL_spm_Init",1560,Recursive
"HAP_add_to_process_list",1560,Recursive
"MVUthCmHaUJ2HRt9CCrnnGG2n",1560,Recursive
"MtMx_FillInPortLocalBuf",1560,Recursive
"MxAr_UpdateMediaTypeForNativeModeOutputPort",1560,Recursive
"MxAt_UpdateMediaTypeForNativeModeOutputPort",1560,Recursive
"Pc7nhzVXPHCttJyAnatCh2CwPHnt9",1560,Recursive
"QDI_ADSP_AMDB_Invocation",1560,Recursive
"VPPtXCcPXG42U",1560,Recursive
"_Getdst",1560,Recursive
"appi_aig_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1560,Recursive
"afeDalAudioIfStart(_AFEDalDevStructType*, _AFEDeviceInfoStruct*)",1560,Recursive
"afe_set_audioif_cfg(afe_dev_port*, signed char*, unsigned long)",1560,Recursive
"afeDalI2SReconfigClks(_AFEDalDevStructType*, _AFEIoctlPropReconfigI2SClkStruct*)",1560,Recursive
"Voc_Create_Decoder_CAPI(ICAPI**)",1560,Recursive
"vptx_sns_qmi_deregister(void*)",1560,Recursive
"vptx_aggregate_modules_kpps(vptx_t*, unsigned long*)",1560,Recursive
"appi_softvolumecontrols_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1560,Recursive
"ultrasound_svc_circ_buff_init(us_circ_buff_state_t*, unsigned long)",1560,Recursive
"appi_softvolumecontrols_headroom_gain(appi_softvolumecontrols_t*, long)",1560,Recursive
"afe_port_send_compressed_data_to_client(afe_dev_port*, afe_client_info*, signed char*, unsigned short)",1560,Recursive
"appi_compressed_latency_create_delay_buf(appi_compressed_latency_t*)",1560,Recursive
"capi_v2_dynamic_resampler_alloc_lib_memory(capi_v2_dynamic_resampler*)",1560,Recursive
"capi_v2_dynamic_resampler_alloc_and_generate_coef_matrix(capi_v2_dynamic_resampler*)",1560,Recursive
"VCAPI_FrInit(ICAPIVtbl*, VoiceEncoderCapiType*, void*)",1560,Recursive
"usm_workloop(void*)",1560,Recursive
"appi_aig_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1560,Recursive
"appi_downmix_set_tmp_buf(_appi_downmix_t*, unsigned long)",1560,Recursive
"capi_v2_mfc_append_module_to_chain(_mfc_module_chain_t*, _mfc_module_info_t*, QURT_ELITE_HEAP_ID)",1560,Recursive
"qurt_elite_memorymap_region_create(qurt_elite_memorymap_region_record_t*, qurt_mem_cache_mode_t, QURT_ELITE_MEMORYPOOLTYPE, unsigned int*, qurt_elite_memorymap_command)",1560,Recursive
"vptx_end(vptx_t*)",1560,Recursive
"CComfortNoise::ProcessInit()",1560,Recursive
"CUsGestureLib::SetGetLibParam(param_data_t*)",1560,Recursive
"CUsProximityLib::SetGetLibParam(param_data_t*)",1560,Recursive
"CDepacketizerLib::Init(CAPI_Buf_t*)",1560,Recursive
"CDtmfGeneratorLib::CDtmfGeneratorLib(int&)",1560,Recursive
"CWmaProDecoderLib::CreateState()",1560,Recursive
"CWmaProDecoderLib::~CWmaProDecoderLib()",1560,Recursive
"CWmaStdDecoderLib::CreateState()",1560,Recursive
"CWmaStdDecoderLib::~CWmaStdDecoderLib()",1560,Recursive
"CEtsiAmrWbPlusDecLib::CreateState()",1560,Recursive
"CCapiFreeFormEncoderLib::Process(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",1560,Recursive
"qc_loc_fw::LOWIWlanQmiClient::~LOWIWlanQmiClient()",1560,Recursive
"_rtld_add_paths",1560,Recursive
"_rtld_find_symdef",1560,Recursive
"adsp_amdb_capi_new_f",1560,Recursive
"adsp_current_process_set_logging_params",1560,Recursive
"afe_bgt_send_data_to_client",1560,Recursive
"afe_pop_suppressor_process",1560,Recursive
"afe_port_alloc_memory_for_module",1560,Recursive
"afe_port_data_logging_init",1560,Recursive
"afe_port_set_avsync_test_prv_module_params",1560,Recursive
"afe_svc_set_cdc_dev_cfg",1560,Recursive
"algo_data_logging_init",1560,Recursive
"appi_eans_init_allocate_lib_memory",1560,Recursive
"appi_hwresampler_process",1560,Recursive
"cvd_cal_get_num_cal_entries",1560,Recursive
"dak_appi_set_get_param",1560,Recursive
"diag_searchlist_add",1560,Recursive
"diagcomm_io_transmit",1560,Recursive
"diagpkt_subsys_alloc_v2_delay",1560,Recursive
"diagpkt_table_q_init",1560,Recursive
"ds1_mpi_shift_l",1560,Recursive
"event_init",1560,Recursive
"ipc_router_log_ctrl",1560,Recursive
"ipc_router_packet_copy_header",1560,Recursive
"ipc_router_packet_dup",1560,Recursive
"ipc_router_packet_expand",1560,Recursive
"kTAW2D2H4CCV4X2PrSOqV4D3mcbU28ZoVCAHmXpTDCXV4XnVmmVKTDCXA4q2PrS4CV",1560,Recursive
"nhtcP7VXPHnB_CJc2n",1560,Recursive
"qmi_client_get_service_instance",1560,Recursive
"qurt_elite_memory_aligned_malloc",1560,Recursive
"qurt_elite_memorymap_register",1560,Recursive
"qurt_elite_signal_create",1560,Recursive
"qurt_elite_timer_create2",1560,Recursive
"rce_init",1560,Recursive
"rce_nde_pool_alloc",1560,Recursive
"rce_nfy_pool_alloc",1560,Recursive
"rcevt_init",1560,Recursive
"remoteheap_Init",1560,Recursive
"rfsa_client_rc_init",1560,Recursive
"rpm_key_invalidate",1560,Recursive
"rpm_mq_create",1560,Recursive
"sd_drift_calc_create",1560,Recursive
"siors_mdd_api_close_stream",1560,Recursive
"siors_mdd_debug",1560,Recursive
"sleepNPA_initialize",1560,Recursive
"smd_lb_server_lite_signal",1560,Recursive
"smem_log_event",1560,Recursive
"static_mod_add.constprop.4",1560,Recursive
"sysmon_profiler_entry",1560,Recursive
"uart_close_wrapper",1560,Recursive
"voice_oobtty_rx_mem_alloc",1560,Recursive
"voice_oobtty_tx_mem_alloc",1560,Recursive
"46XPT8Uho4y",1552,Recursive
"ABT_Init",1552,Recursive
"Adsppmcb_notify_callbacks_Srv",1552,Recursive
"AudioStreamMgr_SessionRespQGenericAckForInternalMsg",1552,Recursive
"BUS_Init",1552,Recursive
"Bus_Init",1552,Recursive
"CHnt81cTcHRzF4uPvtCTLz",1552,Closed
"ClkRgm_Init",1552,Recursive
"JfWBkTWTatUDHhX7cnPVPmQS4XV_qOimBQTDFOo8UcVZ2bVXHCCX_UTnQCBFmDtmCKO6n4VCP44qSQ",1552,Recursive
"MtMx_CheckForMixedLatencyAndUpdatePendingBufferReinit",1552,Recursive
"MtMx_RegisterUnderflowOverflowEvent",1552,Recursive
"MtMx_RunOutputPort",1552,Recursive
"MxAt_NewInPortToUpdateInPortsTopPriorityMaskOfOutPort",1552,Recursive
"SigVerify_SetRootOfTrust",1552,Recursive
"SlimBus_SubmitBamTransfer",1552,Recursive
"ULogCore_MsgFormat",1552,Recursive
"ULogParsers_FormatMsg",1552,Recursive
"WDkTVn7hPPcX_XSmqV4Q8mDOOciUXVZ2bCoHnCX_UCVm6KmDnOCtq4C4S4PV",1552,Recursive
"WorkThread_DoWork",1552,Recursive
"appi_chaniir_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1552,Recursive
"appi_bassboost_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1552,Recursive
"vprx_modules_get_param(vprx_t*, voice_param_data_t*, unsigned short*)",1552,Recursive
"voice_multi_ch_circ_buf_block_write(voice_multi_ch_circ_buf_t*, signed char*, long)",1552,Recursive
"ultrasound_svc_circ_buff_copy_from_buff(us_circ_buff_state_t*, short*, unsigned long*, unsigned long)",1552,Recursive
"appi_bassboost_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1552,Recursive
"vptx_loopback_buf_handler(void*)",1552,Recursive
"CCapiEposStylusEncoderLib::Drop(CAPI_BufList_t const*)",1552,Recursive
"qc_loc_fw::log_message_ulog(int, int, char*)",1552,Recursive
"afe_rt_proxy_port_timer_adjustment",1552,Recursive
"afe_rtppdm_map_phy_addr",1552,Recursive
"afe_topo_event_callback",1552,Recursive
"allocate_rfsa_path",1552,Recursive
"appi_msiir_set_config_legacy",1552,Recursive
"apr_log_error",1552,Recursive
"apr_memq_init",1552,Recursive
"aprv2_drv_alloc_raw",1552,Recursive
"aprv2_rtable_init",1552,Recursive
"atexit",1552,Recursive
"dak_appi_config_channels",1552,Recursive
"dak_appi_init",1552,Recursive
"diag_ctrl_update_msg_preset_mask",1552,Recursive
"diag_set_tx_param_wm_stream",1552,Recursive
"diagpkt_delay_rsp_q_init",1552,Recursive
"diagpkt_rsp_q_init",1552,Recursive
"err_qdi_invoke",1552,Recursive
"fputc",1552,Recursive
"kvp_create",1552,Recursive
"pthread_mutex_init",1552,Recursive
"putchar",1552,Recursive
"q_init",1552,Recursive
"qurt_qdi_client_signal_group_new",1552,Recursive
"rfsa_thread_mutex_init",1552,Recursive
"rpm_create_dal_event",1552,Recursive
"rs_drv_job_process",1552,Recursive
"rs_estimate_core_clks",1552,Recursive
"scan_data_alloc_buffer",1552,Recursive
"sio_close",1552,Recursive
"sio_ioctl",1552,Recursive
"sio_transmit",1552,Recursive
"siors_mdd_powerdown",1552,Recursive
"smdi_stream_enter_closed_state",1552,Recursive
"tempnam",1552,Recursive
"timer_qdi_open",1552,Recursive
"topo_get_param",1552,Recursive
"topo_set_param",1552,Recursive
"voice_cmn_accu_drift",1552,Recursive
"ASM_ParseOpenLoopback",1544,Recursive
"ASM_ParseOpenRead",1544,Recursive
"ASM_ParseOpenReadPush",1544,Recursive
"ASM_ParseOpenReadWrite",1544,Recursive
"ASM_ParseOpenWrite",1544,Recursive
"ASM_ParseOpenWritePull",1544,Recursive
"AudioDecSvc_CopyPcmOr61937MediaFmt",1544,Recursive
"BDTICAPIGetLicenseFromDB",1544,Recursive
"BkTHfJWTatUQt80CfB7",1544,Recursive
"C8UtXBCf",1544,Recursive
"DkTPo83_CqteS4vHm2zvq_8PtCP",1544,Recursive
"FkdTFAdTSAFF_Td4mCnHtP4nUXCVaTaHDT6a9mh3aFATFnFdDZo_mDbFCFFACnHVm6FOT237",1544,Recursive
"HAP_diag_init",1544,Recursive
"HandleNextMultipartMsg",1544,Recursive
"MtMx_AdjustSessionClk",1544,Recursive
"MtMx_Suspend",1544,Recursive
"MxAt_ClosingInPortToUpdateInPortsTopPriorityMaskOfOutPort",1544,Recursive
"PROGRAM_MONITOR",1544,Recursive
"QDI_Adsppm_do_callback",1544,Recursive
"SleepClient_registerSleepLPR",1544,Recursive
"SlimBus_AllocProgressCounter",1544,Recursive
"SlimBus_ConfigMasterPort",1544,Recursive
"SlimBus_DeallocPort",1544,Recursive
"SlimBus_DisconnectPortFromChannel",1544,Recursive
"SlimBus_GetMsgBuffer",1544,Recursive
"SlimBus_InitParams",1544,Recursive
"V8OtPPtX",1544,Recursive
"VPPtJCcPXG42U",1544,Recursive
"appi_spa_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"appi_gain_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"appi_delay_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"appi_reverb_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"afeDalAudioIfStop(_AFEDalDevStructType*, _AFEDeviceInfoStruct*)",1544,Recursive
"appi_combopp_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"vptx_circ_buf_init(vptx_t*, unsigned long, unsigned long, unsigned long, unsigned long)",1544,Recursive
"cdc_device_cfg_init()",1544,Recursive
"appi_virtualizer_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"AudioEncSvc_UpdatePcmEncCfg(AudioEncSvc_t*, asm_multi_channel_pcm_enc_cfg_v3_t*, unsigned char)",1544,Recursive
"appi_compressed_latency_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"voice_multi_ch_circ_buf_write(voice_multi_ch_circ_buf_t*, signed char* (*) [4], long)",1544,Recursive
"ultrasound_proc_svc_fill_repeat_rx_pattern(ultrasound_proc_svc_t*, unsigned char*, unsigned long, unsigned char*, unsigned long)",1544,Recursive
"vprx_calc_offsets(void*)",1544,Recursive
"appi_reverb_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"venc_get_param_cmd(void*, elite_msg_any_t*)",1544,Recursive
"vdec_pp_get_kpps_cmd(void*, elite_msg_any_t*)",1544,Recursive
"AudPP_PrintMediaFormat(_ThisAudDynaPPSvc_t const*, _AdspAudioMediaFormatInfo_t const*)",1544,Recursive
"appi_virtualizer_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1544,Recursive
"topo_print_media_format(unsigned short, topo_media_fmt_t const*)",1544,Recursive
"topo_allocate_module_memory(topo_struct*, unsigned long, unsigned char, AudPP_AudProcType) (.isra.5)",1544,Recursive
"audio_enc_svc_capi_v1_wrapper_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1544,Recursive
"audio_enc_svc_capi_v1_wrapper_process_get_properties(audio_enc_svc_capi_v1_wrapper_t*, capi_v2_proplist_t*)",1544,Recursive
"qc_loc_fw::LOWIWlanQmiClient::~LOWIWlanQmiClient()",1544,Recursive
"_rcxh_throw",1544,Recursive
"_rtld_objlist_add",1544,Recursive
"afe_port_tx_client_disconnect_handler",1544,Recursive
"appi_byteshifter_init",1544,Recursive
"appi_ds1_get_license_from_db",1544,Recursive
"appi_mono2stereo_upmixer_init",1544,Recursive
"appi_peakmeter_init",1544,Recursive
"audio_enc_svc_capi_v1_wrapper_get_static_properties",1544,Recursive
"diag_qdi_open",1544,Recursive
"diag_stm_log_alloc",1544,Recursive
"diagpkt_delay_commit_dcm",1544,Recursive
"ds1_mpi_grow",1544,Recursive
"dsmi_enqueue",1544,Recursive
"dsmi_simple_enqueue_isr",1544,Recursive
"err_qdi_open",1544,Recursive
"fCB8t",1544,Recursive
"fCBho",1544,Recursive
"fWBkTDtTJHUadctPJVXPPbG42UQCP",1544,Recursive
"get_getinfo_data_from_user",1544,Recursive
"get_request_data_from_user",1544,Recursive
"inmap_create",1544,Recursive
"ipc_router_xal_smdl_os_init",1544,Recursive
"qmi_client_release",1544,Recursive
"qurt_elite_memory_malloc",1544,Recursive
"qurt_elite_memorymap_unregister",1544,Recursive
"rce_nde_pool_init",1544,Recursive
"rce_nfy_pool_init",1544,Recursive
"rcinit_internal_start_daltask",1544,Recursive
"rfsa_qmi_core_disconnect",1544,Recursive
"rpmclient_register_handler",1544,Recursive
"siors_mdd_debug_init",1544,Recursive
"smdi_event_send_transmit",1544,Recursive
"smdl_sig_set",1544,Recursive
"tkBTfJWTUHUat8eC7BCXQmfP",1544,Recursive
"uart_debug_hw_all",1544,Recursive
"uart_debug_hw_port.part.0",1544,Recursive
"wlan_svc_connect_cb",1544,Recursive
"wls_fw_update_snoop_mode",1544,Recursive
"ABT_Platform_Get_Propdata",1536,Recursive
"ASM_MemUnmapHandler",1536,Recursive
"ASM_ParseOpenReadCompr",1536,Recursive
"Adm_AvSyncDisAssociateSessionFromConnectedDevices",1536,Recursive
"Adsppmcb_register_callback_Srv",1536,Recursive
"GPIOIntQDI_Init",1536,Recursive
"GPIOIntQDI_Invoke",1536,Recursive
"GPIOIntQDI_Open",1536,Recursive
"HAL_spm_PlatformInitEarly",1536,Recursive
"HAP_setFARFRuntimeLoggingParams",1536,Recursive
"MtMx_GetSessionTime",1536,Recursive
"MtMx_OpPortPopBuffer",1536,Recursive
"MtMx_PrintDebugMediaTypeInformationInputPort",1536,Recursive
"MtMx_PrintDebugMediaTypeInformationOutputPort",1536,Recursive
"MtMx_SetOPRMaskOnInputPortsConnectedToPendingPullPorts",1536,Recursive
"QTFr_aGPtmVCHS29JcmTTtCHFtnmJ",1536,Recursive
"SlimBusBamResetTimerCallback",1536,Recursive
"SlimBus_GetDeviceLogicalAddr",1536,Recursive
"SlimBus_ProcessPortDisconnection",1536,Recursive
"SlimBus_SubmitRxDescriptors",1536,Recursive
"TmKJkXHUPPgamDTFP",1536,Closed
"_Atrealloc",1536,Recursive
"_Fofind",1536,Recursive
"_Fwprep",1536,Recursive
"appi_ss_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"afeDalAudioIfConfig(_AFEDalDevStructType*, _AFEDeviceInfoStruct*, _AFEIoctlPropConfigureAudioIfStruct*)",1536,Recursive
"afe_dev_config_pcm_port(afe_dev_port*, afe_param_id_pcm_cfg_t*)",1536,Recursive
"afe_port_print_underrun_msg(afe_client_info*, afe_dev_port*, unsigned long)",1536,Recursive
"afe_rt_proxy_port_linear_to_circ(afe_rt_proxy_port_dev*, unsigned char*, unsigned long, unsigned long, unsigned short*)",1536,Recursive
"stream_router_svc_custom_disconnect(stream_router_svc_t*)",1536,Recursive
"set_param(etsi_eaacplus_enc_capi_v2_t*, unsigned long, capi_v2_buf_t*)",1536,Recursive
"appi_ss_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"appi_gain_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"venc_get_kpps_cmd(void*, elite_msg_any_t*)",1536,Recursive
"vptx_calc_offsets(void*)",1536,Recursive
"vdec_get_param_cmd(void*, elite_msg_any_t*)",1536,Recursive
"venc_set_param_int(venc_t*, unsigned long, unsigned long, void*, unsigned long)",1536,Recursive
"afeDalClkSetEnable2(DalDeviceHandle*, void*)",1536,Recursive
"appi_chaniir_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"appi_combopp_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"ASM_CountStreamTypes(AudioStreamMgr_SessionStateType*, ASM_StreamTypeCounts_t*) (.constprop.0)",1536,Recursive
"vdec_pp_get_param_cmd(void*, elite_msg_any_t*)",1536,Recursive
"vdec_pp_set_param_int(vdec_pp_t*, unsigned long, unsigned long, void*, unsigned long)",1536,Recursive
"appi_byteshifter_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"appi_multibandiir_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"ultrasound_dec_svc_workloop(void*)",1536,Recursive
"appi_softvolumecontrols_reinit(appi_t*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1536,Recursive
"appi_softvolumecontrols_get_param(appi_t*, unsigned long, appi_buf_t*)",1536,Recursive
"_allocator_alloc.constprop.8",1536,Recursive
"_rcxh_catching",1536,Recursive
"_rtld_obj_new",1536,Recursive
"adsp_amdb_get_capi",1536,Recursive
"adsp_amdb_get_capi_ex",1536,Recursive
"adsp_amdb_get_capi_v2",1536,Recursive
"afe_port_collect_avsync_stats",1536,Recursive
"afe_port_rx_client_disconnect_handler",1536,Recursive
"appi_mono2stereo_upmixer_reinit",1536,Recursive
"appi_peakmeter_reinit",1536,Recursive
"apr_event_create",1536,Recursive
"bytearray_create",1536,Recursive
"cvd_cal_validate_lut_info",1536,Recursive
"diag_listeners_malloc",1536,Recursive
"diagpkt_delay_alloc",1536,Recursive
"dump_handoff",1536,Recursive
"elite_mem_map_release_shm",1536,Recursive
"estimate_hw_operation_time",1536,Recursive
"grow_queue",1536,Recursive
"inq_create",1536,Recursive
"ipc_router_packet_alloc",1536,Recursive
"ipc_router_packet_new_headroom",1536,Recursive
"opendir",1536,Recursive
"pl_memheap_malloc_failure_func",1536,Recursive
"q_lock_init",1536,Recursive
"qmi_ping_service_start",1536,Recursive
"remote_heap_mgr_handle_failure_cb_handler",1536,Recursive
"smd_lb_gen_close_cb",1536,Recursive
"smem_log_init",1536,Recursive
"smsm_cb_deregister",1536,Recursive
"strdup",1536,Recursive
"timer_qdi_init",1536,Recursive
"uGPIOIntQDI_Invoke",1536,Recursive
"uGPIOIntQDI_Open",1536,Recursive
"wakeupResourceData_createClientFcn",1536,Recursive
"Adm_ResetSessionMappingMask",1528,Recursive
"Adm_UpdateCompressedSessionMappingMask",1528,Recursive
"Adm_UpdateSessionMappingMask",1528,Recursive
"AudioStreamMgr_CreateAllStreamSvcs",1528,Recursive
"AudioStreamMgr_StreamConnectGraph",1528,Recursive
"AudioStreamMgr_StreamFlushCmdHelper",1528,Recursive
"JfWBkTtTatUeH8QtPwVXPb",1528,Recursive
"MtMx_CheckIfInputPortCanTransitionAwayFromReady",1528,Recursive
"MtMx_DestroyYourself",1528,Recursive
"MtMx_OutPortToUpdateWaitMask",1528,Recursive
"QDI_PLATFORM_FS_Sys_Init",1528,Recursive
"UXh2U8UTTCUUtvHoa",1528,Recursive
"V8wtPPtX",1528,Recursive
"avcrx_set_param(avc_rx_struct_t*, unsigned long, signed char const*, long)",1528,Recursive
"afeDalLpaifSetClks(_AFEDalDevStructType*, _AFEIoctlPropLpaifClkCfgStruct*)",1528,Recursive
"cdc_cfg_int_routing()",1528,Recursive
"appi_compressed_mute_init(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*)",1528,Recursive
